Name,Rating,Rating Count,Detailed Ratings,Price Category,Address,Lat,Lon,ZipCode
Karina's Restaurant,4.1,807,"{'Rating 5 ': 464.0, 'Rating 4 ': 166.0, 'Rating 3 ': 79.0, 'Rating 2 ': 28.0, 'Rating 1 ': 70.0}",1,"201 Ocean Ave A, Jersey City, NJ 07305",40.6952778,-74.0913889,07305
New East Chinese Restaurant,3.9,207,"{'Rating 5 ': 116.0, 'Rating 4 ': 31.0, 'Rating 3 ': 18.0, 'Rating 2 ': 10.0, 'Rating 1 ': 32.0}",1,"196 Main St, Hackensack, NJ 07601",40.8844735,-74.0423921,07601
Taqueria Restaurant Oaxaca,4,134,"{'Rating 5 ': 80.0, 'Rating 4 ': 17.0, 'Rating 3 ': 12.0, 'Rating 2 ': 7.0, 'Rating 1 ': 18.0}",1,"467 Central Ave, Jersey City, NJ 07307",40.750718,-74.046388,07307
Jerkin Chicken Restaurant,3.8,323,"{'Rating 5 ': 170.0, 'Rating 4 ': 47.0, 'Rating 3 ': 31.0, 'Rating 2 ': 21.0, 'Rating 1 ': 54.0}",1,"234 West Side Ave, Jersey City, NJ 07305",40.7112962,-74.0927397,07305
Karam Restaurant,4.1,187,"{'Rating 5 ': 128.0, 'Rating 4 ': 15.0, 'Rating 3 ': 8.0, 'Rating 2 ': 3.0, 'Rating 1 ': 33.0}",2,"8519 4th Ave, Brooklyn, NY 11209",40.6229417,-74.0280944,11209
Cavalino's,4.7,228,"{'Rating 5 ': 183.0, 'Rating 4 ': 27.0, 'Rating 3 ': 13.0, 'Rating 2 ': 1.0, 'Rating 1 ': 4.0}",2,"6800 Park Ave, Guttenberg, NJ 07093",40.7912841,-74.004055,07093
My Apartment Kitchen,4.1,265,"{'Rating 5 ': 160.0, 'Rating 4 ': 46.0, 'Rating 3 ': 16.0, 'Rating 2 ': 10.0, 'Rating 1 ': 33.0}",2,"301 Avenue C, Bayonne, NJ 07002",40.6575488,-74.1272627,07002
VIP RESTAURANT LLC BARSHAY'S,3.9,1813,"{'Rating 5 ': 874.0, 'Rating 4 ': 431.0, 'Rating 3 ': 232.0, 'Rating 2 ': 95.0, 'Rating 1 ': 181.0}",1,"175 Sip Ave, Jersey City, NJ 07306",40.7311644,-74.0676725,07306
San Francisco Cafe & Restaurant,4.2,86,"{'Rating 5 ': 53.0, 'Rating 4 ': 16.0, 'Rating 3 ': 5.0, 'Rating 2 ': 5.0, 'Rating 1 ': 7.0}",,"6040 Harrison Pl, West New York, NJ 07093",40.7897671,-74.0145363,07093
Frank,4.4,880,"{'Rating 5 ': 563.0, 'Rating 4 ': 183.0, 'Rating 3 ': 73.0, 'Rating 2 ': 28.0, 'Rating 1 ': 33.0}",2,"88 2nd Ave, New York, NY 10003",40.7268777,-73.9886954,10003
Halal Restaurant,4.1,47,"{'Rating 5 ': 29.0, 'Rating 4 ': 8.0, 'Rating 3 ': 3.0, 'Rating 2 ': 1.0, 'Rating 1 ': 6.0}",,"1953-1955 Coney Island Ave floor #1, Brooklyn, NY 11223",40.6095606,-73.9619893,11223
Eleni’s,4.5,391,"{'Rating 5 ': 282.0, 'Rating 4 ': 63.0, 'Rating 3 ': 13.0, 'Rating 2 ': 9.0, 'Rating 1 ': 24.0}",4,"226 3rd Ave, New York, NY 10003",40.7366,-73.9850687,10003
El Patron Seafood & Restaurant,4.7,23,"{'Rating 5 ': 19.0, 'Rating 4 ': 2.0, 'Rating 3 ': 1.0, 'Rating 2 ': 0.0, 'Rating 1 ': 1.0}",,"12 Myrtle Ave, Passaic, NJ 07055",40.861408,-74.1322526,07055
El Salvadorin,3.8,107,"{'Rating 5 ': 61.0, 'Rating 4 ': 8.0, 'Rating 3 ': 11.0, 'Rating 2 ': 7.0, 'Rating 1 ': 20.0}",2,"4620 5th Ave, Brooklyn, NY 11220",40.6470596,-74.0086322,11220
Mi Tierrita Restaurant,3.8,43,"{'Rating 5 ': 22.0, 'Rating 4 ': 8.0, 'Rating 3 ': 3.0, 'Rating 2 ': 1.0, 'Rating 1 ': 9.0}",1,"252 Main St, Hackensack, NJ 07601",40.8861884,-74.0415362,07601
Trattoria Pesce Pasta,4.6,470,"{'Rating 5 ': 364.0, 'Rating 4 ': 51.0, 'Rating 3 ': 31.0, 'Rating 2 ': 9.0, 'Rating 1 ': 15.0}",2,"262 Bleecker St, New York, NY 10014",40.731175,-74.0031365,10014
Kimberly Restaurant,4.1,25,"{'Rating 5 ': 19.0, 'Rating 4 ': 0.0, 'Rating 3 ': 0.0, 'Rating 2 ': 1.0, 'Rating 1 ': 5.0}",,"222 Bergen Blvd Unit #1, Fairview, NJ 07022",40.8193396,-74.0003657,07022
Heavenly Chicken and Ribs,4.3,630,"{'Rating 5 ': 435.0, 'Rating 4 ': 92.0, 'Rating 3 ': 32.0, 'Rating 2 ': 26.0, 'Rating 1 ': 45.0}",1,"555 Tonnelle Ave, Jersey City, NJ 07307",40.7500634,-74.0607799,07307
China First Chinese Restaurant,4,99,"{'Rating 5 ': 62.0, 'Rating 4 ': 12.0, 'Rating 3 ': 6.0, 'Rating 2 ': 5.0, 'Rating 1 ': 14.0}",1,"7 Franklin Ave, Nutley, NJ 07110",40.8088189,-74.1667099,07110
Dominican Power Restaurant,4.4,438,"{'Rating 5 ': 308.0, 'Rating 4 ': 57.0, 'Rating 3 ': 29.0, 'Rating 2 ': 9.0, 'Rating 1 ': 35.0}",1,"899 Broadway, Bayonne, NJ 07002",40.6783059,-74.1062727,07002
M & K Spanish Restaurant,4.2,135,"{'Rating 5 ': 86.0, 'Rating 4 ': 20.0, 'Rating 3 ': 12.0, 'Rating 2 ': 4.0, 'Rating 1 ': 13.0}",1,"56 Richmond Terrace, Staten Island, NY 10301",40.6441645,-74.0770466,10301
Jacare Do Brasil Restaurant,4.7,67,"{'Rating 5 ': 58.0, 'Rating 4 ': 4.0, 'Rating 3 ': 1.0, 'Rating 2 ': 2.0, 'Rating 1 ': 2.0}",2,"265 Second St, Elizabeth, NJ 07206",40.653781,-74.1821582,07206
Aji Limon Peruvian Restaurant,4,814,"{'Rating 5 ': 442.0, 'Rating 4 ': 166.0, 'Rating 3 ': 88.0, 'Rating 2 ': 29.0, 'Rating 1 ': 89.0}",2,"1239 Main Ave, Clifton, NJ 07011",40.8776694,-74.1423,07011
Faros Restaurant,4,146,"{'Rating 5 ': 77.0, 'Rating 4 ': 33.0, 'Rating 3 ': 13.0, 'Rating 2 ': 6.0, 'Rating 1 ': 17.0}",1,"95 Church Ave, Brooklyn, NY 11218",40.6428673,-73.9798119,11218
Xiang Zhi,3.1,16,"{'Rating 5 ': 7.0, 'Rating 4 ': 0.0, 'Rating 3 ': 2.0, 'Rating 2 ': 1.0, 'Rating 1 ': 6.0}",2,"53-22 7th Ave, Brooklyn, NY 11220",40.640445,-74.0082943,11220
Cafe Colonial Restaurant,4,1693,"{'Rating 5 ': 891.0, 'Rating 4 ': 391.0, 'Rating 3 ': 174.0, 'Rating 2 ': 76.0, 'Rating 1 ': 161.0}",2,"2072 White Plains Rd, Bronx, NY 10462",40.8526076,-73.8673579,10462
The Green Province Restaurant,4.5,112,"{'Rating 5 ': 97.0, 'Rating 4 ': 1.0, 'Rating 3 ': 3.0, 'Rating 2 ': 0.0, 'Rating 1 ': 11.0}",2,"568 4th Ave, Brooklyn, NY 11215",40.6663455,-73.992416,11215
Golden Grill Restaurant,4.5,289,"{'Rating 5 ': 193.0, 'Rating 4 ': 64.0, 'Rating 3 ': 22.0, 'Rating 2 ': 8.0, 'Rating 1 ': 2.0}",1,"1379 Queen Anne Rd, Teaneck, NJ 07666",40.9009611,-74.0052556,07666
"Chew The Fat: Bar, Lounge, and Grill",4.5,65,"{'Rating 5 ': 48.0, 'Rating 4 ': 9.0, 'Rating 3 ': 3.0, 'Rating 2 ': 3.0, 'Rating 1 ': 2.0}",2,"14614 Rockaway Blvd, Queens, NY 11436",40.6732902,-73.7911987,11436
Hornitos Paterson Restaurant & Lounge,4.2,393,"{'Rating 5 ': 276.0, 'Rating 4 ': 40.0, 'Rating 3 ': 11.0, 'Rating 2 ': 12.0, 'Rating 1 ': 54.0}",1,"487 21st Ave, Paterson, NJ 07513",40.9062672,-74.1525088,07513
Steven Restaurant,3.9,181,"{'Rating 5 ': 95.0, 'Rating 4 ': 34.0, 'Rating 3 ': 19.0, 'Rating 2 ': 12.0, 'Rating 1 ': 21.0}",2,"2233 Boston Rd, Bronx, NY 10467",40.858492,-73.8681398,10467
Ocho Rios Seafood Restaurant & Lounge,4.5,22,"{'Rating 5 ': 15.0, 'Rating 4 ': 6.0, 'Rating 3 ': 0.0, 'Rating 2 ': 0.0, 'Rating 1 ': 1.0}",,"1810 Flatbush Ave, Brooklyn, NY 11210",40.6256603,-73.9404253,11210
Pattanian Thai Restaurant,4.7,146,"{'Rating 5 ': 122.0, 'Rating 4 ': 14.0, 'Rating 3 ': 2.0, 'Rating 2 ': 4.0, 'Rating 1 ': 4.0}",2,"64-02 Fresh Pond Rd, Queens, NY 11385",40.710158,-73.899559,11385
Fulton Food Court,4.5,73,"{'Rating 5 ': 51.0, 'Rating 4 ': 15.0, 'Rating 3 ': 3.0, 'Rating 2 ': 1.0, 'Rating 1 ': 3.0}",,"1178 Fulton St, Brooklyn, NY 11216",40.6805966,-73.953942,11216
Brasil & Brazil Restaurant,4.5,111,"{'Rating 5 ': 85.0, 'Rating 4 ': 12.0, 'Rating 3 ': 6.0, 'Rating 2 ': 2.0, 'Rating 1 ': 6.0}",1,"147 Anderson Ave, Fairview, NJ 07022",40.814142,-73.9975912,07022
Chelsea Square Restaurant,4.2,1239,"{'Rating 5 ': 674.0, 'Rating 4 ': 322.0, 'Rating 3 ': 113.0, 'Rating 2 ': 47.0, 'Rating 1 ': 83.0}",2,"368 W 23rd St, New York, NY 10011",40.746205,-74.001278,10011
La Ilusion Cuban Restaurant,4.5,56,"{'Rating 5 ': 46.0, 'Rating 4 ': 3.0, 'Rating 3 ': 0.0, 'Rating 2 ': 2.0, 'Rating 1 ': 5.0}",,"540 54th St, West New York, NJ 07093",40.7856044,-74.0205218,07093
Zanmi,4.3,814,"{'Rating 5 ': 568.0, 'Rating 4 ': 97.0, 'Rating 3 ': 55.0, 'Rating 2 ': 25.0, 'Rating 1 ': 69.0}",2,"1206 Nostrand Ave, Brooklyn, NY 11225",40.6579395,-73.9505773,11225
Oriental Restaurant,4.1,24,"{'Rating 5 ': 15.0, 'Rating 4 ': 4.0, 'Rating 3 ': 1.0, 'Rating 2 ': 0.0, 'Rating 1 ': 4.0}",,"465 Passaic St, Hackensack, NJ 07601",40.8993589,-74.0568421,07601
B-52's Lounge & Restaurant,4.2,519,"{'Rating 5 ': 306.0, 'Rating 4 ': 102.0, 'Rating 3 ': 44.0, 'Rating 2 ': 21.0, 'Rating 1 ': 46.0}",2,"200 N 2nd St, Harrison, NJ 07029",40.7474445,-74.1607569,07029
Georgia Diner,4.1,3839,"{'Rating 5 ': 1927.0, 'Rating 4 ': 1039.0, 'Rating 3 ': 451.0, 'Rating 2 ': 172.0, 'Rating 1 ': 250.0}",2,"80-26 Queens Blvd, Queens, NY 11373",40.7374003,-73.8827133,11373
Guayas Cevicheria Restaurant,4.5,203,"{'Rating 5 ': 151.0, 'Rating 4 ': 24.0, 'Rating 3 ': 12.0, 'Rating 2 ': 5.0, 'Rating 1 ': 11.0}",1,"538 N 11th St, Newark, NJ 07107",40.773652,-74.1847605,07107
15 Fox Place,4.7,187,"{'Rating 5 ': 157.0, 'Rating 4 ': 15.0, 'Rating 3 ': 4.0, 'Rating 2 ': 5.0, 'Rating 1 ': 6.0}",,"15 Fox Pl, Jersey City, NJ 07306",40.7337688,-74.0725027,07306
Le Coucou,4.5,1576,"{'Rating 5 ': 1164.0, 'Rating 4 ': 212.0, 'Rating 3 ': 91.0, 'Rating 2 ': 44.0, 'Rating 1 ': 65.0}",4,"138 Lafayette St, New York, NY 10013",40.7191167,-74.0001861,10013
Q-BA Restaurant & Lounge,4.7,118,"{'Rating 5 ': 99.0, 'Rating 4 ': 9.0, 'Rating 3 ': 5.0, 'Rating 2 ': 1.0, 'Rating 1 ': 4.0}",2,"119 Main Ave, Passaic, NJ 07055",40.8434926,-74.1299852,07055
Cedric's at The Shed,4.6,100,"{'Rating 5 ': 69.0, 'Rating 4 ': 20.0, 'Rating 3 ': 8.0, 'Rating 2 ': 3.0, 'Rating 1 ': 0.0}",,"545 W 30th St, New York, NY 10001",40.7531901,-74.0025158,10001
CC'S Jamaican Restaurant,4.6,99,"{'Rating 5 ': 80.0, 'Rating 4 ': 12.0, 'Rating 3 ': 1.0, 'Rating 2 ': 1.0, 'Rating 1 ': 5.0}",1,"1482 Flatbush Ave, Brooklyn, NY 11210",40.6345708,-73.9499281,11210
4 Caminos Mexican Restaurant,4.1,184,"{'Rating 5 ': 117.0, 'Rating 4 ': 25.0, 'Rating 3 ': 7.0, 'Rating 2 ': 6.0, 'Rating 1 ': 29.0}",2,"67-22 Fresh Pond Rd, Queens, NY 11385",40.7052041,-73.8965961,11385
Pakshala Restaurant & Grill,5,151,"{'Rating 5 ': 148.0, 'Rating 4 ': 1.0, 'Rating 3 ': 1.0, 'Rating 2 ': 1.0, 'Rating 1 ': 0.0}",2,"8120 Broadway, Queens, NY 11373",40.7429826,-73.8834453,11373
Family Meal at Blue Hill,4.6,1143,"{'Rating 5 ': 900.0, 'Rating 4 ': 148.0, 'Rating 3 ': 50.0, 'Rating 2 ': 18.0, 'Rating 1 ': 27.0}",4,"75 Washington Pl, New York, NY 10011",40.7320465,-73.9996685,10011
La Posada Taqueria & Restaurant,4,444,"{'Rating 5 ': 255.0, 'Rating 4 ': 73.0, 'Rating 3 ': 30.0, 'Rating 2 ': 17.0, 'Rating 1 ': 69.0}",2,"334 Monroe St, Passaic, NJ 07055",40.8642685,-74.1286722,07055
CAFE TROPICAL RESTAURANT,4.1,78,"{'Rating 5 ': 43.0, 'Rating 4 ': 18.0, 'Rating 3 ': 7.0, 'Rating 2 ': 4.0, 'Rating 1 ': 6.0}",1,"90 Anderson St, Hackensack, NJ 07601",40.8936818,-74.0429332,07601
